Event ID	Event Date	Event Type	Event Mode	Event Intensity	Quad Code	Contexts	Actor Name	Actor Country	Actor COW	Primary Actor Sector	Actor Sectors	Actor Title	Actor Name Raw	Wikipedia Actor ID	Recipient Name	Recipient Country	Recipient COW	Primary Recipient Sector	Recipient Sectors	Recipient Title	Recipient Name Raw	Wikipedia Recipient ID	Placename	City	District	Province	Country	Latitude	Longitude	GeoNames ID	Raw Placename	Feature Type	Source	Publication Date	Story People	Story Organizations	Story Locations	Language	Version
20230926-0364-b66b32b7a6f2_ACCUSE_investigate	2023-09-26	ACCUSE	investigate	-3.50	VERBAL CONFLICT	military | peacekeeping 	None	None	None	None	None	None	None	None	None	Serbia	None	None	None	None	Serbia	None	Belgrade	Belgrade	Belgrade	Central Serbia	SRB	44.80401	20.46513	792680	Belgrade	PPLC	Associated Press Newswires	2023-09-26	Albin Kurti | Kurti | Vučić 	Instagram | KFOR | EU | NATO 	Republic of Kosovo | Belgrade | Kosovo Polje | Serbia 	English	NGEC_coder-Vers001-b1-Run-001
20230926-0364-b66b32b7a6f2_ACCUSE_allege	2023-09-26	ACCUSE	allege	-3.50	VERBAL CONFLICT	military | peacekeeping 	Albin Kurti	Kosovo	None	GOV	GOV	prime minister	Albin Kurti	Albin Kurti	None	Serbia	None	None	None	None	Serbia	None	Belgrade	Belgrade	Belgrade	Central Serbia	SRB	44.80401	20.46513	792680	Belgrade	PPLC	Associated Press Newswires	2023-09-26	Albin Kurti | Kurti | Vučić 	Instagram | KFOR | EU | NATO 	Republic of Kosovo | Belgrade | Kosovo Polje | Serbia 	English	NGEC_coder-Vers001-b1-Run-001
20230926-0364-b66b32b7a6f2_MOBILIZE	2023-09-26	MOBILIZE	None	-5.50	MATERIAL CONFLICT	military | peacekeeping 	None	Serbia	None	GOV	GOV	president	Serbia ’s president	None	None	Serbia	None	None	None	None	Serbia	None	Republic of Kosovo	None	None	None	XKX	42.58333	20.91667	831053	Kosovo	PCLI	Associated Press Newswires	2023-09-26	Albin Kurti | Kurti | Vučić 	Instagram | KFOR | EU | NATO 	Republic of Kosovo | Belgrade | Kosovo Polje | Serbia 	English	NGEC_coder-Vers001-b1-Run-001
20230926-0833-5309a86a1f86_ACCUSE	2023-09-26	ACCUSE	None	-3.00	VERBAL CONFLICT	None	Recep Tayyip Erdoğan	Turkey	640	GOV	GOV	president	President Tayyip Erdogan	Recep Tayyip Erdoğan	Bob Menendez	United States	2	LEG	LEG	member of the senate	Bob Menendez	Bob Menendez	None	None	None	None	None	None	None	None		None	Reuters News	2023-09-26	Tayyip Erdogan | Erdogan | Bob Menendez | Menendez 	the White House | the Senate Foreign Relations Committee | Lockheed Martin Corp | NATO 	United States | Kingdom of Sweden | New Jersey | Republic of Turkey 	English	NGEC_coder-Vers001-b1-Run-001
20230926-1057-64b53618ae56_ACCUSE_allege	2023-09-26	ACCUSE	allege	-3.50	VERBAL CONFLICT	legal 	None	Kosovo	None	JUD	JUD	court	Kosovo court	None	None	None	None	UAF	UAF	gunmen	two suspected gunmen	None	Pristina	Pristina	Komuna e Prishtinës	Pristina	XKX	42.67272	21.16688	786714	Pristina	PPLC	Agence France Presse	2023-09-26	Mirlinda Gashi 	The Basic Court | AFP 	Serbia | Republic of Kosovo | Banjka | Pristina 	English	NGEC_coder-Vers001-b1-Run-001
20230926-1057-64b53618ae56_ASSAULT_heavy-weapons	2023-09-26	ASSAULT	heavy-weapons	-9.50	MATERIAL CONFLICT	legal 	None	Kosovo	None	JUD	JUD	court	Kosovo court	None	None	None	None	COP	COP	police officer	police officer	None	Banjka	None	None	None	SRB	42.28113	21.69442	792908	Banjska	STMX	Agence France Presse	2023-09-26	Mirlinda Gashi 	The Basic Court | AFP 	Serbia | Republic of Kosovo | Banjka | Pristina 	English	NGEC_coder-Vers001-b1-Run-001
20230926-1280-f51344eccfab_CONSULT	2023-09-26	CONSULT	None	2.50	VERBAL COOPERATION	terrorism 	Lloyd Austin	United States	2	GOV	GOV | MIL	secretary of defense	Lloyd J. Austin III	Lloyd Austin	None; None; None	Kenya; Angola; Djibouti	501; 540; 522	None; None; None	None; None; None	None; None; None	Kenya; Angola; Djibouti	None; None; None	None	None	None	None	None	None	None	None	September 23 - 28 , 2023	None	AllAfrica	2023-09-26	Lloyd J. Austin III | Austin 	Defense | Department | the U.S. Department of Defense 	Republic of Djibouti | Nairobi | Republic of Kenya | Luanda | Republic of Angola | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230926-1945-09f03d7a7981_AGREE	2023-09-26	AGREE	NA	2.50	VERBAL COOPERATION	None	Vladimir Kolokoltsev	Russia	365	GOV	GOV	Interior Minister	Vladimir Kolokoltsev	Vladimir Kolokoltsev	Nikol Pashinyan	Armenia	371	GOV	GOV	prime minister	Nikol Pashinyan	Nikol Pashinyan	Republic of Armenia	None	None	None	ARM	40.25	45.0	174982	Armenia	PCLI	World Service Wire	2023-09-26	Nikol Pashinyan | Dmitry Peskov | Vladimir Kolokoltsev | Kolokoltsev 	Kremlin | the Armenian Interior Ministry ’s 	Ukraine | Russian Federation | Yerevan | Republic of Armenia 	English	NGEC_coder-Vers001-b1-Run-001
20230926-1945-09f03d7a7981_CONSULT_phone	2023-09-26	CONSULT	phone	1.50	VERBAL COOPERATION	None	Vladimir Kolokoltsev; Nikol Pashinyan	Russia; Armenia	365; 371	GOV; GOV	GOV; GOV	Interior Minister; prime minister	Vladimir Kolokoltsev; Nikol Pashinyan	Vladimir Kolokoltsev; Nikol Pashinyan	None	None	None	None	None	None	None	None	Republic of Armenia	None	None	None	ARM	40.25	45.0	174982	Armenia	PCLI	World Service Wire	2023-09-26	Nikol Pashinyan | Dmitry Peskov | Vladimir Kolokoltsev | Kolokoltsev 	Kremlin | the Armenian Interior Ministry ’s 	Ukraine | Russian Federation | Yerevan | Republic of Armenia 	English	NGEC_coder-Vers001-b1-Run-001
20230926-2050-3b4e4f978fdd_CONSULT	2023-09-26	CONSULT	None	2.50	VERBAL COOPERATION	None	Alexander Lukashenko	Belarus	370	GOV	GOV	chief of state	Alexander Lukashenko	Alexander Lukashenko	None	Kyrgyzstan	703	None	None	None	Kyrgyzstan	None	None	None	None	None	None	None	None	None	October	None	World Service Wire	2023-09-26	Putin | Vladimir Putin | Dmitry Peskov | Alexander Lukashenko | Peskov | Lukashenko 	None	Kyrgyzstan | Kyrgyz Republic 	English	NGEC_coder-Vers001-b1-Run-001
20230926-2136-421324593fcd_CONSULT	2023-09-26	CONSULT	None	2.50	VERBAL COOPERATION	diplomatic | territory 	None	None	None	None	None	None	Nabil Ammar	None	Sergey Lavrov	Russia	365	GOV	GOV	Foreign Minister	Sergey Lavrov	Sergey Lavrov	None	None	None	None	None	None	None	None		None	World Service Wire	2023-09-26	Abdel Hafiz Nofal | Nabil Ammar | Sergey Lavrov | Mahmoud Abbas 	UN | the UN General Assembly | TASS 	State of Israel | Palestine | Moscow | Russian Federation | Middle East 	English	NGEC_coder-Vers001-b1-Run-001
20230926-2136-421324593fcd_REQUEST_assist	2023-09-26	REQUEST	assist	0.50	VERBAL CONFLICT	diplomatic | territory 	None	Russia	365	None	None	None	Russia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None		None	World Service Wire	2023-09-26	Abdel Hafiz Nofal | Nabil Ammar | Sergey Lavrov | Mahmoud Abbas 	UN | the UN General Assembly | TASS 	State of Israel | Palestine | Moscow | Russian Federation | Middle East 	English	NGEC_coder-Vers001-b1-Run-001
20230926-2136-421324593fcd_REQUEST_yield	2023-09-26	REQUEST	yield	-1.00	VERBAL CONFLICT	diplomatic | territory 	None	Russia	365	None	None	None	Russia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	World Service Wire	2023-09-26	Abdel Hafiz Nofal | Nabil Ammar | Sergey Lavrov | Mahmoud Abbas 	UN | the UN General Assembly | TASS 	State of Israel | Palestine | Moscow | Russian Federation | Middle East 	English	NGEC_coder-Vers001-b1-Run-001
20230926-2136-421324593fcd_REQUEST_meet	2023-09-26	REQUEST	meet	0.00	VERBAL CONFLICT	diplomatic | territory 	None	Russia	365	None	None	None	Russia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None		None	World Service Wire	2023-09-26	Abdel Hafiz Nofal | Nabil Ammar | Sergey Lavrov | Mahmoud Abbas 	UN | the UN General Assembly | TASS 	State of Israel | Palestine | Moscow | Russian Federation | Middle East 	English	NGEC_coder-Vers001-b1-Run-001
20230926-2136-421324593fcd_THREATEN_relations	2023-09-26	THREATEN	relations	-3.50	VERBAL CONFLICT	diplomatic | territory 	None	Russia	365	None	None	None	Russia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None		None	World Service Wire	2023-09-26	Abdel Hafiz Nofal | Nabil Ammar | Sergey Lavrov | Mahmoud Abbas 	UN | the UN General Assembly | TASS 	State of Israel | Palestine | Moscow | Russian Federation | Middle East 	English	NGEC_coder-Vers001-b1-Run-001
20230926-2136-421324593fcd_THREATEN_territory	2023-09-26	THREATEN	territory	-4.00	VERBAL CONFLICT	diplomatic | territory 	None	Russia	365	None	None	None	Russia	None	None; None	Palestinian Territories; Israel	None; 666	None; None	None; None	None; None	Palestine; Israel	None; None	Moscow	Moscow	None	Moscow	RUS	55.75222	37.61556	524901	Moscow	PPLC	World Service Wire	2023-09-26	Abdel Hafiz Nofal | Nabil Ammar | Sergey Lavrov | Mahmoud Abbas 	UN | the UN General Assembly | TASS 	State of Israel | Palestine | Moscow | Russian Federation | Middle East 	English	NGEC_coder-Vers001-b1-Run-001
20230926-2464-56f93a476664_CONSULT	2023-09-26	CONSULT	None	2.50	VERBAL COOPERATION	diplomatic 	None; None	Turkey; Qatar	640; 694	None; None	None; None	None; None	Turkey; Qatar	None; None	None	None	None	None	None	None	None	None	Moscow	Moscow	None	Moscow	RUS	55.75222	37.61556	524901	Moscow	PPLC	World Service Wire	2023-09-26	Vladimir ] Putin | Hakan Fidan | Erdogan | Sergey Lavrov | Recep Tayyip Erdogan 	Anadolu 	Africa | Republic of Azerbaijan | Moscow | Russian Federation | Black Sea | Republic of Turkey | State of Qatar 	English	NGEC_coder-Vers001-b1-Run-001
20230926-2916-ead4918c99b2_COERCE_deport	2023-09-26	COERCE	deport	-7.00	MATERIAL CONFLICT	None	Kadyrovo	None	None	CVL	CVL	settlement	Kadyrov	Kadyrovo	Nikita Telenkov	Russia	365	CVL	CVL	football player	Nikita Zhuravel	Nikita Telenkov	None	None	None	None	None	None	None	None	فيديو	None	Al-Bawaba News	2023-09-26	Adam | Ramzan Kadyrov | Nikita Zhuravel | Kadyrov | Adam Kadyrov | Chechen 	Islam 	None	English	NGEC_coder-Vers001-b1-Run-001
20230926-2916-ead4918c99b2_ASSAULT	2023-09-26	ASSAULT	None	-9.00	MATERIAL CONFLICT	None	Kadyrovo	None	None	CVL	CVL	settlement	Kadyrov	Kadyrovo	Nikita Telenkov	Russia	365	CVL	CVL	football player	Nikita Zhuravel	Nikita Telenkov	None	None	None	None	None	None	None	None	Chechen	None	Al-Bawaba News	2023-09-26	Adam | Ramzan Kadyrov | Nikita Zhuravel | Kadyrov | Adam Kadyrov | Chechen 	Islam 	None	English	NGEC_coder-Vers001-b1-Run-001
20230926-3478-3069377c6aba_CONSULT_multilateral	2023-09-26	CONSULT	multilateral	4.00	VERBAL COOPERATION	diplomatic 	Ebrahim Raisi; Vladimir Putin	Iran; Russia	630; 365	GOV; GOV	GOV; GOV	president; president	Iranian President Ebrahim Raisi; Russian leader Vladimir Putin	Ebrahim Raisi; Vladimir Putin	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None		None	АРМИНФО - Новости (Армения)	2023-09-26	Vladimir Putin | Ebrahim Raisi 	Kremlin | BRICS 	Republic of Azerbaijan | Georgia | Russian Federation | Republic of Armenia | Republic of Turkey | Islamic Republic of Iran 	Russian	NGEC_coder-Vers001-b1-Run-001
20230926-3478-3069377c6aba_CONSULT_phone	2023-09-26	CONSULT	phone	1.50	VERBAL COOPERATION	diplomatic 	Ebrahim Raisi; Vladimir Putin	Iran; Russia	630; 365	GOV; GOV	GOV; GOV	president; president	Iranian President Ebrahim Raisi; Russian leader Vladimir Putin	Ebrahim Raisi; Vladimir Putin	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None		None	АРМИНФО - Новости (Армения)	2023-09-26	Vladimir Putin | Ebrahim Raisi 	Kremlin | BRICS 	Republic of Azerbaijan | Georgia | Russian Federation | Republic of Armenia | Republic of Turkey | Islamic Republic of Iran 	Russian	NGEC_coder-Vers001-b1-Run-001
20230926-3478-3069377c6aba_AID	2023-09-26	AID	NA	10.00	MATERIAL COOPERATION	diplomatic 	Vladimir Putin	Russia	365	GOV	GOV	president	Vladimir Putin	Vladimir Putin	None	None	None	CVL	CVL	civilian	civilians	None	None	None	None	None	None	None	None	None	Iranian President Ebrahim Raisi; Russian leader Vladimir Putin	None	АРМИНФО - Новости (Армения)	2023-09-26	Vladimir Putin | Ebrahim Raisi 	Kremlin | BRICS 	Republic of Azerbaijan | Georgia | Russian Federation | Republic of Armenia | Republic of Turkey | Islamic Republic of Iran 	Russian	NGEC_coder-Vers001-b1-Run-001
20230926-3605-6bd94478485e_AID	2023-09-26	AID	NA	10.00	MATERIAL COOPERATION	human_security 	None	Armenia	371	MIL	MIL	servicewomen	Employees of the Rescue Service of the Ministry of Internal Affairs of Armenia	None	None	None	None	REF	REF	internally displaced persons	internally displaced persons	None	Goris	Goris	None	Syunik	ARM	39.51111	46.34168	174895	Goris; Kornidzor	PPL	АРМИНФО - Новости (Армения)	2023-09-26	Kamo Tsutsulyan 	the Rescue Service | the Ministry of Internal Affairs 	Goris | Syunik’i Marz | Nagorno-Karabakh [provisional] 	Russian	NGEC_coder-Vers001-b1-Run-001
20230926-3847-db550ba2ad7b_AID	2023-09-26	AID	NA	10.00	MATERIAL COOPERATION	human_security | migration 	None	European Union	None	None	None	None	EU	None	None	None	None	REF	REF	internally displaced persons	internally displaced people	None	None	None	None	None	None	None	None	None	Artsakh	None	АРМИНФО - Новости (Армения)	2023-09-26	None	EU 	Brussels | Republic of Armenia 	Russian	NGEC_coder-Vers001-b1-Run-001
20230926-3847-db550ba2ad7b_THREATEN_restrict	2023-09-26	THREATEN	restrict	-3.00	VERBAL CONFLICT	human_security | migration 	None	Azerbaijan	373	None	None	None	Azerbaijani	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Artsakh	None	АРМИНФО - Новости (Армения)	2023-09-26	None	EU 	Brussels | Republic of Armenia 	Russian	NGEC_coder-Vers001-b1-Run-001
20230926-3979-86840aa7c275_AID	2023-09-26	AID	NA	10.00	MATERIAL COOPERATION	None	Marianne	France	220	None	None	No code identified, but country found	Marianne Sweden	Marianne	International Committee of the Red Cross	None	None	None	None	international humanitarian movement	International Committee of the Red Cross	International Committee of the Red Cross	None	None	None	None	None	None	None	None	Nagorno - Karabakh	None	АРМИНФО - Новости (Армения)	2023-09-26	Patrik Svensson | Marianne Sweden 	SIDA | ArmInfo | RMK | the International Committee of the Red Cross 	Republic of Azerbaijan | Kingdom of Sweden | Republic of Armenia 	Russian	NGEC_coder-Vers001-b1-Run-001
20230926-5377-564f8dd08d26_MOBILIZE_weapons	2023-09-26	MOBILIZE	weapons	-6.50	MATERIAL CONFLICT	military 	None	South Korea	732	None	None	None	South Korea	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	downtown Seoul	None	Dow Jones Institutional News	2023-09-26	None	None	Seoul | Republic of Korea | Democratic People’s Republic of Korea | Pyongyang | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230926-5490-4cd159da5d40_MOBILIZE	2023-09-26	MOBILIZE	None	-5.50	MATERIAL CONFLICT	military 	None	Russia	365	MIL	MIL	ground forces	Russian forces	None	None	None	None	UAF	UAF	enemy combatant	enemy	None	Synkivka	Synkivka	None	Kharkiv	UKR	49.76293	37.69374	693778	Sinkovka; Petropavlovka	PPL	Interfax: Russia & CIS General Newswire	2023-09-26	Sergei Shoigu | Shoigu 	Defense Ministry 	Petropavlivka | Synkivka | Kupiansk 	English	NGEC_coder-Vers001-b1-Run-001
20230926-5575-11d550bf86ff_CONSULT	2023-09-26	CONSULT	None	2.50	VERBAL COOPERATION	migration 	Yerevan; Baku	Armenia; Azerbaijan	371; 373	GOV; GOV	GOV; GOV	capital city; capital	Yerevan; Baku	Yerevan; Baku	Brussels	Belgium	211	GOV	GOV	capital city	Brussels	Brussels	None	None	None	None	None	None	None	None	Tuesday	None	The Guardian	2023-09-26	Simon Mordue | Charles Michel | Michel | Gayane Shagants | Genadi Hyusunts 	European Council | EU 	Republic of Azerbaijan | Baku | Federal Republic of Germany | Republic of Armenia | Brussels | Yerevan | Republic of France 	English	NGEC_coder-Vers001-b1-Run-001
20230926-5784-9d268dd2a488_CONSULT_third-party	2023-09-26	CONSULT	third-party	1.00	VERBAL COOPERATION	diplomatic 	None; None; None; None	Japan; South Korea; China; None	740; 732; 710; None	None; None; None; None	None; None; None; None	None; None; None; None	Japan; South Korea; China; None	None; None; None; None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Tuesday	None	The Guardian	2023-09-26	Lim Soo - suk | Yoko Kamikawa 	Yonhap 	People’s Republic of China | Republic of Korea | Washington | Tokyo | Beijing | Japan | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230926-5784-9d268dd2a488_CONSULT_multilateral	2023-09-26	CONSULT	multilateral	4.00	VERBAL COOPERATION	diplomatic 	None; None; None; None; None; None	Japan; South Korea; China; Japan; South Korea; China	740; 732; 710; 740; 732; 710	None; None; None; None; None; None	None; None; None; None; None; None	None; None; None; None; None; None	Japan; South Korea; China; Japan; South Korea; China	None; None; None; None; None; None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None		None	The Guardian	2023-09-26	Lim Soo - suk | Yoko Kamikawa 	Yonhap 	People’s Republic of China | Republic of Korea | Washington | Tokyo | Beijing | Japan | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230926-5963-19b51247af00_ASSAULT_heavy-weapons	2023-09-26	ASSAULT	heavy-weapons	-9.50	MATERIAL CONFLICT	military 	None	Ukraine	369	MIL	MIL	military	Ukrainian military	None	None	Ukraine	369	None	None	None	Ukraine	None	None	None	None	None	None	None	None	None	Orlivka - Isaccea	None	The Guardian	2023-09-26	Oleksandr Vilkul | Viktor Sokolov | Oleh Kiper | Natalia Humeniuk 	None	Russian Federation | Kryvyy Rih | Orlivka | Black Sea | România | Isaccea | Odessa | Izmail | Ukraine 	English	NGEC_coder-Vers001-b1-Run-001
20230926-6079-9ac67f28bc39_REQUEST	2023-09-26	REQUEST	None	0.00	VERBAL CONFLICT	None	None	United States	2	SPY	SPY	senior intelligence officer	senior U.S. official	None	None	Azerbaijan	373	None	None	None	Azerbaijan	None	Qarah Bāgh	Qarah Bāgh	None	West Azerbaijan	IRN	38.074	45.0659	119899	Karabakh	PPL	Reuters News	2023-09-26	Samantha Power | Mark Trevelyan | Gareth Jones | Power | Felix Light 	the U.S. Agency for International Development | USAID 	Republic of Armenia | Republic of Azerbaijan | United States | Qarah Bāgh 	English	NGEC_coder-Vers001-b1-Run-001
20230926-6282-af4db542227c_REQUEST	2023-09-26	REQUEST	None	0.00	VERBAL CONFLICT	None	Rajnath Singh	India	750	GOV	GOV | MIL	Defense Minister	Rajnath Singh	Rajnath Singh	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Indo - Pacific Armies Chiefs Conference	None	Hindustan Times	2023-09-26	Manoj Pande | Rajnath Singh | Pande 	Defence | IPACC 	People’s Republic of China | Republic of India | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230926-6469-5bd87940cc87_THREATEN_territory	2023-09-26	THREATEN	territory	-4.00	VERBAL CONFLICT	military 	None	North Korea	731	None	None	None	North Korean	None	None	North Korea	731	None	None	None	North Korea	None	Seoul	Seoul	None	Seoul	KOR	37.566	126.9784	1835848	Seoul	PPLC	The Wall Street Journal Online	2023-09-26	Yoon Suk Yeol | Kim Jong Un 	U.S. Forces Korea 	Pyongyang | Republic of Korea | Seoul | Democratic People’s Republic of Korea 	English	NGEC_coder-Vers001-b1-Run-001
20230926-6469-5bd87940cc87_THREATEN_violence	2023-09-26	THREATEN	violence	-3.50	VERBAL CONFLICT	military 	Yoon Suk-yeol	South Korea	732	GOV	GOV	president	Yoon Suk Yeol	Yoon Suk-yeol	Kim Jong-un	North Korea	731	GOV	GOV	secretary of security council	Kim Jong Un	Kim Jong-un	None	None	None	None	None	None	None	None	downtown Seoul	None	The Wall Street Journal Online	2023-09-26	Yoon Suk Yeol | Kim Jong Un 	U.S. Forces Korea 	Pyongyang | Republic of Korea | Seoul | Democratic People’s Republic of Korea 	English	NGEC_coder-Vers001-b1-Run-001
